Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
049080,KR7049080005,기가레인,KOSDAQ,벤처기업부,1572,2,-58,-3.56,1606,1623,1564,353250,563156287,133436621484,84883347,KSQ
008040,KR7008040008,사조동아원,KOSPI,,945,2,-42,-4.26,974,987,945,383017,366775403,133381647000,141144600,STK
205500,KR7205500002,액션스퀘어,KOSDAQ,중견기업부,2870,2,-40,-1.37,2915,2915,2850,12566,36284925,133328886460,46456058,KSQ
215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,6550,2,-150,-2.24,6770,6780,6510,58516,386915390,133282373700,20348454,KSQ
036580,KR7036580009,팜스코,KOSPI,,3625,2,-105,-2.82,3720,3720,3445,19979,72170765,133138793375,36727943,STK
039560,KR7039560008,다산네트웍스,KOSDAQ,벤처기업부,3655,2,-105,-2.79,3760,3760,3650,14032,51989445,132971962890,36380838,KSQ
308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,6980,2,-20,-0.29,7070,7070,6860,7511,52326190,132662298800,19006060,KSQ
000860,KR7000860007,강남제비스코,KOSPI,,20400,2,-400,-1.92,20800,20800,20400,126,2589700,132600000000,6500000,STK
046210,KR7046210001,파나진,KOSDAQ,벤처기업부,4120,2,-125,-2.94,4170,4245,4025,67894,279090565,132403039200,32136660,KSQ
041590,KR7041590001,플래스크,KOSDAQ,중견기업부,1028,2,-9,-0.87,1045,1045,1017,151960,155660269,132334472896,128730032,KSQ
253590,KR7253590004,네오셈,KOSDAQ,벤처기업부,3440,2,-40,-1.15,3480,3480,3420,43929,151329275,132283913440,38454626,KSQ
058860,KR7058860008,KTis,KOSPI,,3800,2,-110,-2.81,3955,3965,3780,293582,1130622730,132247600000,34802000,STK
306620,KR7306620006,네온테크,KOSDAQ,벤처기업부,3170,2,-55,-1.71,3170,3230,3135,42792,135487420,132152884190,41688607,KSQ
068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,4770,2,-125,-2.55,4870,4940,4755,34902,168446150,132100742520,27694076,KSQ
127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,11620,2,-230,-1.94,11910,11910,11580,14505,169731820,132075615840,11366232,KSQ
376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,13980,2,-390,-2.71,14380,14460,13880,5555,78424350,132070402080,9447096,KSQ
248170,KR7248170003,샘표식품,KOSPI,,28900,2,-350,-1.2,29200,29550,28700,5498,159642950,132023465400,4568286,STK
039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,5740,2,-200,-3.37,5830,5890,5690,89406,515257810,132020000000,23000000,KSQ
057680,KR7057680001,티사이언티픽,KOSDAQ,중견기업부,2380,2,-50,-2.06,2500,2540,2325,154567,376858665,131967322900,55448455,KSQ
164060,KR7164060006,이루다,KOSDAQ,벤처기업부,7020,2,-200,-2.77,7220,7240,6850,135676,947180280,131952890160,18796708,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,7520,2,-210,-2.72,7620,7710,7510,18135,137979480,131948409120,17546331,KSQ
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1999,1,26,1.32,1960,2015,1955,538308,1069644346,131737538280,65901720,KSQ
215360,KR7215360009,우리산업,KOSDAQ,우량기업부,14420,2,-310,-2.1,14670,14750,14410,5355,77760110,131685790460,9132163,KSQ
003160,KR7003160009,디아이,KOSPI,,4650,2,-140,-2.92,4815,4870,4640,20498,96272515,131595000000,28300000,STK
183490,KR7183490002,엔지켐생명과학,KOSDAQ,기술성장기업부,1561,2,-19,-1.2,1575,1590,1559,45147,70894493,131573689758,84288078,KSQ
016880,KR7016880007,웅진,KOSPI,,1646,2,-48,-2.83,1677,1679,1630,84690,139405868,131559973680,79927080,STK
267290,KR7267290005,경동도시가스,KOSPI,,22300,1,50,0.22,22250,22350,22100,1777,39500050,131467553800,5895406,STK
053080,KR7053080008,원방테크,KOSDAQ,우량기업부,10080,2,-280,-2.7,10320,10330,10030,17788,179935660,131038054560,12999807,KSQ
200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,20300,2,-450,-2.17,20700,21000,20050,37548,770707600,130795011200,6443104,KSQ
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,9770,2,-160,-1.61,9910,9910,9770,2714,26744210,130568234000,13364200,STK
013990,KR7013990007,아가방컴퍼니,KOSDAQ,중견기업부,3970,2,-180,-4.34,4110,4140,3955,132820,534177820,130563517920,32887536,KSQ
036010,KR7036010007,아비코전자,KOSDAQ,중견기업부,9800,2,-250,-2.49,9990,9990,9790,20760,204431370,130270753200,13292934,KSQ
060230,KR7060230000,소니드,KOSDAQ,중견기업부,5550,1,340,6.53,5330,5680,5300,3558593,19631928680,130259149350,23470117,KSQ
361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,13530,2,-410,-2.94,13940,13950,13530,4217,57977500,130134151290,9618193,KSQ
096775,KR7096771001,SK이노베이션우,KOSPI,,104200,2,-2700,-2.53,106500,106500,104000,462,48370800,130085989200,1248426,STK
105330,KR7105330005,케이엔더블유,KOSDAQ,벤처기업부,10710,2,-260,-2.37,10840,10960,10580,13389,142936690,129969941220,12135382,KSQ
037440,KR7037440005,희림,KOSDAQ,우량기업부,9320,1,60,0.65,9260,9550,9260,116363,1086697540,129757467000,13922475,KSQ
011810,KR7011810009,STX,KOSPI,,4530,2,-155,-3.31,4665,4685,4530,79624,365530755,129655186620,28621454,STK
007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,6470,2,-180,-2.71,6600,6690,6470,55594,363636790,129619630620,20033946,KSQ
093230,KR7093230001,이아이디,KOSPI,,1120,2,-55,-4.68,1180,1209,1100,1445281,1658362974,129606634080,115720209,STK
142760,KR7142760008,비엘,KOSDAQ,기술성장기업부,4115,2,-105,-2.49,4210,4245,4075,59114,244271900,129410976655,31448597,KSQ
140670,KR7140670001,알에스오토메이션,KOSDAQ,중견기업부,13910,2,-490,-3.4,14550,14570,13800,77989,1103146500,129406677400,9303140,KSQ
004090,KR7004090007,한국석유,KOSPI,,10190,2,-160,-1.55,10230,10370,10170,10095,103121980,129353082800,12694120,STK
304840,KR7304840002,피플바이오,KOSDAQ,기술성장기업부,10760,2,-310,-2.8,10960,11160,10670,16708,180545670,129155551040,12003304,KSQ
000320,KR7000320002,노루홀딩스,KOSPI,,9700,2,-140,-1.42,9810,9830,9670,2827,27450650,128924164700,13291151,STK
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,2985,2,-70,-2.29,3050,3080,2975,81284,244211330,128871205005,43172933,KSQ
163730,KR7163730005,핑거,KOSDAQ,벤처기업부,13810,2,-520,-3.63,14120,14260,13800,12751,178146010,128735176610,9321881,KSQ
353810,KR7353810005,이지바이오,KOSDAQ,중견기업부,3765,2,-75,-1.95,3775,3805,3740,25652,96558040,128731825800,34191720,KSQ
382800,KR7382800001,지앤비에스엔지니어링,KOSDAQ,벤처기업부,17290,2,-10,-0.06,17130,17430,17130,9237,159463480,128699688390,7443591,KSQ
200470,KR7200470003,에이팩트,KOSDAQ,중견기업부,3035,2,-170,-5.3,3160,3200,3030,49165,151653665,128568952255,42362093,KSQ
009070,KR7009070004,KCTC,KOSPI,,4280,2,-45,-1.04,4325,4475,4245,19866,86189565,128400000000,30000000,STK
042520,KR7042520007,한스바이오메드,KOSDAQ,중견기업부,11980,2,-160,-1.32,12210,12220,11610,16121,192070460,128268721900,10706905,KSQ
003350,KR7003350006,한국화장품제조,KOSPI,,28300,2,-1150,-3.9,29000,29250,28150,7419,211477650,128255600000,4532000,STK
308170,KR7308170000,센트랄모텍,KOSPI,,14870,2,-500,-3.25,15200,15320,14800,15509,233433220,128030700000,8610000,STK
035610,KR7035610005,솔본,KOSDAQ,중견기업부,4675,2,-135,-2.81,4810,4865,4670,32312,152824915,127842535975,27345997,KSQ
251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,8420,2,-400,-4.54,8820,8820,8400,29889,254702980,127668923600,15162580,KSQ
214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,2200,1,45,2.09,2105,2230,2080,2592718,5619553520,127643901000,58019955,KSQ
104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,10330,2,-220,-2.09,10460,10550,10320,2768,28824540,127558145600,12348320,KSQ
241790,KR7241790005,오션브릿지,KOSDAQ,우량기업부,12730,2,-460,-3.49,13120,13130,12630,24458,312969890,127333530820,10002634,KSQ
115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,10610,3,0,0.0,10540,10840,10310,646705,6868613200,127320000000,12000000,KSQ
272110,KR7272110008,케이엔제이,KOSDAQ,벤처기업부,16010,2,-880,-5.21,16580,16880,15930,19889,321896650,127205773950,7945395,KSQ
051160,KR7051160000,지어소프트,KOSDAQ,우량기업부,8210,2,-230,-2.73,8320,8420,8170,25476,210456900,127045070300,15474430,KSQ
175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,3380,2,-135,-3.84,3540,3670,3325,337265,1160957010,126947283840,37558368,KSQ
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,6590,2,-220,-3.23,6650,6730,6550,21142,139687960,126784383950,19238905,KSQ
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,8800,2,-180,-2.0,8900,9040,8760,10338,91758170,126323296000,14354920,KSQ
267320,KR7267320000,나인테크,KOSDAQ,우량기업부,3205,2,-90,-2.73,3300,3340,3200,144932,473158390,126265955570,39396554,KSQ
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,16060,2,-400,-2.43,16420,16480,15980,13577,219389740,126231600000,7860000,KSQ
003460,KR7003460003,유화증권,KOSPI,,2225,2,-5,-0.22,2250,2250,2225,447,996145,126162873375,56702415,STK
014530,KR7014530000,극동유화,KOSPI,,3615,2,-60,-1.63,3640,3640,3600,11149,40304520,126052953300,34869420,STK
950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),6560,2,-100,-1.5,6680,6790,6510,8837,58991370,125985147680,19205053,KSQ
333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,11930,2,-400,-3.24,12110,12350,11870,11766,141699630,125937183920,10556344,KSQ
080000,KR7080000003,에스엔유,KOSDAQ,우량기업부,3665,2,-30,-0.81,3695,3750,3660,29023,107168120,125793318550,34322870,KSQ
002600,KR7002600005,조흥,KOSPI,,209500,2,-2000,-0.95,209500,209500,209500,1,209500,125700000000,600000,STK
112290,KR7112290002,영창케미칼,KOSDAQ,기술성장기업부,12430,2,-460,-3.57,12690,12780,12410,28381,356831540,125674074350,10110545,KSQ
053280,KR7053280004,예스24,KOSDAQ,우량기업부,5010,2,-70,-1.38,5020,5090,5000,11400,57366910,125250000000,25000000,KSQ
175140,KR7175140003,인포마크,KOSDAQ,관리종목(소속부없음),8500,1,60,0.71,8560,8560,8310,521,4369390,125240275000,14734150,KSQ
064800,KR7064800006,젬백스링크,KOSDAQ,우량기업부,1494,1,23,1.56,1475,1497,1473,83946,124574749,125118192798,83747117,KSQ
232680,KR7232680009,라온테크,KOSDAQ,기술성장기업부,10020,2,-380,-3.65,10380,10380,10010,25675,259733800,125056954680,12480734,KSQ
120030,KR7120030002,조선선재,KOSPI,,99400,2,-500,-0.5,99300,100200,98900,1202,119327200,125010509400,1257651,STK
032560,KR7032560005,황금에스티,KOSPI,,7340,2,-230,-3.04,7540,7540,7300,22550,166599330,124780000000,17000000,STK
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,6660,2,-220,-3.2,6770,6840,6630,32944,221266770,124675200000,18720000,KSQ
005430,KR7005430004,한국공항,KOSPI,,39350,2,-1150,-2.84,40400,40400,39350,1619,64182700,124596069250,3166355,STK
368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,7330,2,-220,-2.91,7520,7520,7300,103597,763657720,124567962450,16994265,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,3790,2,-120,-3.07,3860,3925,3750,45389,172707380,124405658480,32824712,KSQ
021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,5810,2,-120,-2.02,5900,5900,5760,7920,45952730,124334000000,21400000,KSQ
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,7660,2,-200,-2.54,7760,7880,7600,51284,395937220,124119422800,16203580,KSQ
072770,KR7072770001,율호,KOSDAQ,중견기업부,2240,2,-35,-1.54,2295,2295,2220,85425,192905500,123684079680,55216107,KSQ
024850,KR7024850000,피에스엠씨,KOSDAQ,중견기업부,3045,2,-80,-2.56,3070,3135,3015,138509,426136785,123546691170,40573626,KSQ
200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,1104,2,-3,-0.27,1102,1136,1090,17287,19088658,123517124112,111881453,KSQ
136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,11200,2,-270,-2.35,11340,11550,11170,9860,110840120,123413987200,11019106,KSQ
293580,KR7293580007,나우IB,KOSDAQ,벤처기업부,12880,2,-400,-3.01,13090,13140,12770,23250,300309980,123351760000,9577000,KSQ
259630,KR7259630002,엠플러스,KOSDAQ,벤처기업부,10010,2,-240,-2.34,10150,10160,9900,47025,469558070,122946844020,12282402,KSQ
265560,KR7265560003,영화테크,KOSDAQ,벤처기업부,11500,2,-40,-0.35,11570,11750,11500,30104,350424890,122937070000,10690180,KSQ
007280,KR7007280001,한국특강,KOSPI,,2025,2,-10,-0.49,2045,2055,2020,2778,5646575,122693935950,60589598,STK
073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1770,2,-62,-3.38,1810,1819,1769,105295,188035016,122550628110,69237643,KSQ
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2790,2,-60,-2.11,2825,2845,2770,14506,40626360,122202000000,43800000,KSQ
039290,KR7039290002,인포뱅크,KOSDAQ,우량기업부,14050,2,-400,-2.77,14310,14310,13990,27403,386705450,122150390900,8693978,KSQ
005710,KR7005710009,대원산업,KOSDAQ,우량기업부,6090,2,-130,-2.09,6220,6220,6060,3332,20365360,122028984000,20037600,KSQ
024880,KR7024880007,케이피에프,KOSDAQ,중견기업부,6120,2,-170,-2.7,6250,6270,6050,116586,715513310,121951605960,19926733,KSQ
352700,KR7352700009,씨앤투스,KOSDAQ,기술성장기업부,4305,2,-195,-4.33,4450,4470,4280,49949,218000930,121732050195,28276899,KSQ
950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),5060,2,-10,-0.2,5070,5150,5010,2810,14231430,121705852400,24052540,KSQ
348350,KR7348350000,위드텍,KOSDAQ,우량기업부,11940,2,-310,-2.53,12250,12300,11920,4179,50461890,121592184000,10183600,KSQ
263690,KR7263690000,디알젬,KOSDAQ,우량기업부,10710,2,-110,-1.02,10820,10830,10640,9604,103054140,121297283100,11325610,KSQ
210540,KR7210540001,디와이파워,KOSPI,,10980,2,-380,-3.35,11250,11340,10950,8235,91199000,121237953840,11041708,STK
017900,KR7017900002,광전자,KOSPI,,2090,2,-50,-2.34,2135,2145,2085,17949,37927685,121102464670,57943763,STK
058400,KR7058400003,KNN,KOSDAQ,우량기업부,913,2,-22,-2.35,928,930,912,71792,65980347,120908334360,132429720,KSQ
215090,KR7215090002,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,120843123170,80294434,KSQ
203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,6410,2,-60,-0.93,6380,6470,6270,4349,27535620,120797969170,18845237,KSQ
043650,KR7043650001,국순당,KOSDAQ,우량기업부,6760,2,-160,-2.31,6950,6950,6720,23782,161097280,120722135040,17858304,KSQ
021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2515,2,-40,-1.57,2615,2620,2515,57235,146378240,120720000000,48000000,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,6480,2,-80,-1.22,6600,6700,6450,79329,520193110,120528000000,18600000,KSQ
037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1427,1,160,12.63,1350,1459,1342,23745877,33698356652,120506609613,84447519,KSQ
261200,KR7261200000,덴티스,KOSDAQ,벤처기업부,8160,2,-140,-1.69,8300,8300,8090,8338,67757410,120424382400,14757890,KSQ
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,3010,2,-115,-3.68,3085,3125,3005,45108,137908360,120400000000,40000000,KSQ
008970,KR7008970006,동양철관,KOSPI,,1012,2,-18,-1.75,1027,1029,1006,82797,83962426,120311913480,118885290,STK
129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,8770,2,-420,-4.57,9090,9180,8740,64541,573094300,120281014810,13715053,KSQ
000440,KR7000440008,중앙에너비스,KOSDAQ,우량기업부,19300,2,-430,-2.18,19330,19550,19300,4745,91896200,120183609000,6227130,KSQ
234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,6760,2,-160,-2.31,6810,6900,6760,8695,59250050,120005385760,17752276,KSQ
357880,KR7357880004,비트나인,KOSDAQ,기술성장기업부,11480,1,440,3.99,10940,11600,10940,241592,2716347510,119724414880,10428956,KSQ
010040,KR7010040004,한국내화,KOSPI,,2915,2,-80,-2.67,2950,2995,2910,13008,38107850,119710485730,41067062,STK
013360,KR7013360003,일성건설,KOSPI,,2215,2,-75,-3.28,2285,2290,2210,46314,103074680,119665109200,54024880,STK
123690,KR7123690000,한국화장품,KOSPI,,7440,2,-270,-3.5,7550,7750,7390,13463,101048260,119545920000,16068000,STK
086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,8150,2,-60,-0.73,8160,8450,8090,43451,358026480,119537052450,14667123,KSQ
003650,KR7003650009,미창석유,KOSPI,,68500,2,-1100,-1.58,69400,69600,68500,269,18511200,119167532000,1739672,STK
245620,KR7245620000,EDGC,KOSDAQ,기술성장기업부,1417,2,-44,-3.01,1431,1447,1402,218172,310169340,119135594227,84075931,KSQ
128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,4455,2,-240,-5.11,4695,4695,4445,98976,447942185,118905999300,26690460,KSQ
071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,7770,2,-330,-4.07,8020,8080,7700,52778,415003830,118854605310,15296603,KSQ
047560,KR7047560008,이스트소프트,KOSDAQ,벤처기업부,10440,2,-310,-2.88,10890,10890,10410,15603,164418340,118769950080,11376432,KSQ
199820,KR7199820002,제일전기공업,KOSDAQ,벤처기업부,10680,2,-120,-1.11,10660,10850,10600,17249,184188960,118654800000,11110000,KSQ
086670,KR7086670007,비엠티,KOSDAQ,우량기업부,13000,2,-350,-2.62,13410,13410,12910,20149,263458220,118627262000,9125174,KSQ
201490,KR7201490000,미투온,KOSDAQ,중견기업부,3775,2,-60,-1.56,3800,3835,3725,41446,155827175,117998081750,31257770,KSQ
186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,10900,2,-240,-2.15,10990,11140,10810,7877,85860130,117940049200,10820188,KSQ
003547,KR7003542008,대신증권2우B,KOSPI,,11780,2,-70,-0.59,11870,11870,11750,3878,45667130,117800000000,10000000,STK
067830,KR7067830000,세이브존I&C,KOSPI,,2870,2,-65,-2.21,2895,2905,2865,19435,55850670,117787368650,41040895,STK
141000,KR7141000000,비아트론,KOSDAQ,우량기업부,9720,2,-180,-1.82,9960,9960,9700,5447,53198200,117754981200,12114710,KSQ
289080,KR7289080004,SV인베스트먼트,KOSDAQ,벤처기업부,2210,2,-80,-3.49,2265,2280,2200,90324,201632365,117647140000,53234000,KSQ
049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,12500,2,-260,-2.04,12490,12630,12490,2003,25051560,117500000000,9400000,KSQ
018120,KR7018120006,진로발효,KOSDAQ,우량기업부,17740,2,-160,-0.89,17630,18400,17600,1696,30151230,117458668800,6621120,KSQ
238090,KR7238090005,앤디포스,KOSDAQ,우량기업부,4890,2,-105,-2.1,4930,4955,4845,21138,103392175,117258791670,23979303,KSQ
367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,14170,1,30,0.21,14470,14650,14130,21155,302641420,117181748190,8269707,KSQ
013310,KR7013310008,아진산업,KOSDAQ,우량기업부,3015,1,60,2.03,3085,3085,2975,2212202,6711106030,117001844730,38806582,KSQ
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,4320,2,-115,-2.59,4385,4435,4280,47062,203704965,116937319680,27068824,KSQ
320000,KR7320000003,윈텍,KOSDAQ,중견기업부,6320,1,920,17.04,5100,6540,4985,3969241,23818901435,116914615360,18499148,KSQ
011320,KR7011320009,유니크,KOSDAQ,중견기업부,6050,2,-260,-4.12,6260,6310,6030,57203,350941610,116890204750,19320695,KSQ
219130,KR7219130002,타이거일렉,KOSDAQ,중견기업부,18500,2,-300,-1.6,18600,19300,18410,1176,21917930,116814365000,6314290,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,9820,2,-200,-2.0,9860,10020,9700,31184,305368120,116763443220,11890371,KSQ
122350,KR7122350002,삼기,KOSDAQ,중견기업부,3045,2,-185,-5.73,3150,3195,3035,180599,556648150,116743558260,38339428,KSQ
095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,2740,2,-75,-2.66,2765,2810,2720,27502,75892525,116672041380,42581037,KSQ
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8500,2,-10,-0.12,8480,8500,8470,284,2407150,116605584000,13718304,KSQ
023000,KR7023000003,삼원강재,KOSPI,,2905,2,-20,-0.68,2895,2915,2870,1346,3879445,116200000000,40000000,STK
117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,7980,2,-370,-4.43,8350,8350,7920,91588,736140030,116099902800,14548860,KSQ
260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,6000,2,-200,-3.23,6200,6200,5890,19237,114972250,116049546000,19341591,KSQ
065530,KR7065530008,와이어블,KOSDAQ,중견기업부,2195,2,-80,-3.52,2235,2250,2170,23627,51888580,116027700000,52860000,KSQ
012860,KR7012860003,모베이스전자,KOSDAQ,중견기업부,1584,2,-32,-1.98,1625,1628,1571,111515,177720212,116001795888,73233457,KSQ
241820,KR7241820000,피씨엘,KOSDAQ,투자주의환기종목(소속부없음),9670,2,-30,-0.31,9700,9700,9580,881,8510980,115626472120,11957236,KSQ
234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,2405,2,-5,-0.21,2400,2445,2330,422242,1008063245,115444292925,48001785,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,9140,2,-150,-1.61,9210,9390,9080,18361,167820850,115297078400,12614560,KSQ
004140,KR7004140000,동방,KOSPI,,2400,2,-50,-2.04,2405,2435,2375,33243,79453570,115132238400,47971766,STK
256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1985,2,-55,-2.7,2015,2040,1983,15932,31725683,115124187920,57997072,KSQ
122310,KR7122310006,제노레이,KOSDAQ,우량기업부,7910,2,-130,-1.62,8100,8100,7850,15067,119398490,115120906040,14553844,KSQ
314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,13280,2,-450,-3.28,13620,13680,13210,24652,331027660,115089274080,8666361,KSQ
298060,KR7298060005,에스씨엠생명과학,KOSDAQ,기술성장기업부,9470,2,-190,-1.97,9850,9880,9390,17058,162264090,114953394300,12138690,KSQ
396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,3935,1,5,0.13,3950,3950,3905,2549,9988625,114351100000,29060000,STK
064820,KR7064820004,케이프,KOSDAQ,중견기업부,3700,2,-150,-3.9,3800,3845,3690,11485,42724615,114336393600,30901728,KSQ
130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,7420,2,-10,-0.13,7440,7440,7360,100,737760,114268000000,15400000,KSQ
217500,KR7217500008,러셀,KOSDAQ,벤처기업부,3590,2,-105,-2.84,3670,3675,3590,35928,130535215,114205080000,31812000,KSQ
217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,3005,2,-45,-1.48,3045,3045,3000,28621,85984860,114003464625,37937925,KSQ
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,8420,2,-300,-3.44,8670,8670,8370,43239,365737930,113852848720,13521716,KSQ
347770,KR7347770000,핌스,KOSDAQ,벤처기업부,14560,2,-880,-5.7,15640,15640,14550,25260,378385480,113837563840,7818514,KSQ
001045,KR7001041003,CJ우,KOSPI,,50200,2,-500,-0.99,49950,50800,49950,381,19083750,113463194600,2260223,STK
151910,KR7151910007,SBW생명과학,KOSDAQ,중견기업부,639,2,-41,-6.03,680,682,637,248267,161973705,113188701402,177134118,KSQ
011150,KR7011150000,CJ씨푸드,KOSPI,,3150,2,-90,-2.78,3180,3250,3120,32486,102541860,113181934950,35930773,STK
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1601,2,-44,-2.67,1638,1660,1598,141585,228175900,113144682457,70671257,KSQ
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,15410,2,-740,-4.58,15950,16200,15390,25648,402207390,113098597590,7339299,KSQ
034590,KR7034590000,인천도시가스,KOSPI,,25850,2,-250,-0.96,26100,26100,25850,795,20658350,113087390900,4374754,STK
241520,KR7241520006,DSC인베스트먼트,KOSDAQ,벤처기업부,4065,2,-105,-2.52,4120,4165,4010,54560,223301565,113053353195,27811403,KSQ
350520,KR7350520003,이지스레지던스리츠,KOSPI,,3985,2,-25,-0.62,4000,4000,3985,4930,19646650,113009088745,28358617,STK
047400,KR7047400007,유니온머티리얼,KOSPI,,2690,2,-65,-2.36,2750,2760,2685,154688,419987635,112980000000,42000000,STK
120240,KR7120240007,대정화금,KOSDAQ,우량기업부,15710,2,-430,-2.66,16090,16090,15690,15637,247841100,112961042610,7190391,KSQ
315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,12110,1,1020,9.2,12390,12700,11650,988156,12090667840,112830492740,9317134,KSQ
377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,7970,2,-150,-1.85,8050,8120,7920,12039,96115790,112815350000,14155000,KSQ
014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,2475,2,-25,-1.0,2510,2510,2460,19831,48953335,112794810975,45573661,KSQ
290720,KR7290720002,푸드나무,KOSDAQ,우량기업부,8410,2,-130,-1.52,8400,8540,8400,4934,41513030,112719717780,13403058,KSQ
092440,KR7092440007,기신정기,KOSPI,,3860,2,-55,-1.4,3915,3915,3840,4074,15725660,112712000000,29200000,STK
139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,8140,2,-150,-1.81,8120,8310,8020,9324,75762380,112441710920,13813478,KSQ
239340,KR7239340003,줌인터넷,KOSDAQ,중견기업부,4165,2,-190,-4.36,4280,4290,4155,84827,357942120,112370175610,26979634,KSQ
067390,KR7067390005,아스트,KOSDAQ,중견기업부,4255,2,-165,-3.73,4410,4410,4150,72913,308243790,112140435645,26354979,KSQ
067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,9100,2,-100,-1.09,9030,9100,9030,1177,10652130,112053350500,12313555,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,7130,3,0,0.0,7120,7130,7080,529,3757540,111780945760,15677552,KSQ
199730,KR7199730003,바이오인프라,KOSDAQ,벤처기업부,23200,2,-150,-0.64,23150,23350,22150,42129,958260600,111287314400,4796867,KSQ
001750,KR7001750009,한양증권,KOSPI,,8740,2,-110,-1.24,8800,8810,8730,3948,34567060,111247387160,12728534,STK
029480,KR7029480001,광무,KOSDAQ,중견기업부,2820,0,0,0.0,0,0,0,0,0,110889624840,39322562,KSQ
056730,KR7056730005,CNT85,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,110821763600,35748956,KSQ
012800,KR7012800009,대창,KOSPI,,1215,2,-25,-2.02,1240,1244,1212,98468,120710053,110735706285,91140499,STK
