"행정구역(시군구)별","연령별",2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04
"행정구역(시군구)별","연령별",총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명)
"울산광역시","42세",16942,16880,16730,16564,16656,16951,17259,17325,17518,17775,17847,17959,17895,17957,17880,17815,17646,17602,17510,17492,17315,17135,17088,16634,16877,16990,17066,17231,17401,17589,17764,17954,18120,18304,18600,18928,19024,19118,19221,19252
"울산광역시","43세",17559,17628,17643,17649,17491,17183,16869,16792,16705,16658,16848,17043,16868,16780,16645,16497,16585,16840,17135,17191,17362,17634,17676,17801,17734,17786,17675,17624,17463,17406,17290,17263,17085,16907,16854,16428,16664,16813,16929,17120
"울산광역시","44세",19263,19056,18891,18607,18551,18416,18320,18300,18105,18003,17831,17673,17469,17521,17495,17503,17339,17075,16760,16672,16617,16520,16691,16880,16755,16698,16495,16313,16414,16674,16968,17039,17211,17430,17488,17618,17567,17629,17533,17478
"울산광역시","45세",20076,20019,20072,20166,19723,19700,19641,19612,19617,19444,19232,19058,19157,18972,18806,18503,18475,18312,18208,18159,17959,17842,17689,17510,17325,17346,17295,17276,17128,16863,16552,16478,16440,16393,16541,16742,16610,16554,16406,16246
"울산광역시","46세",20206,20178,19986,20151,20348,20310,20188,20018,19915,19869,19880,19940,19938,19906,19952,20030,19594,19575,19512,19477,19477,19309,19067,18896,18986,18791,18588,18292,18265,18101,17985,17958,17733,17628,17502,17322,17143,17181,17190,17191
"울산광역시","47세",21608,21469,21400,21282,20975,20867,20685,20369,20151,20018,20018,20214,20101,20041,19880,20050,20254,20208,20065,19903,19798,19733,19722,19781,19778,19712,19710,19784,19323,19286,19245,19222,19251,19105,18926,18782,18871,18681,18510,18194
"울산광역시","48세",21705,21625,21530,21327,21530,21501,21728,21915,21912,21845,21691,21600,21441,21360,21239,21129,20813,20676,20517,20208,19985,19862,19857,20029,19956,19909,19678,19833,20010,19970,19836,19680,19596,19553,19533,19601,19590,19563,19586,19691
"울산광역시","49세",21711,21658,21584,21601,21455,21466,21294,21178,21305,21394,21483,21311,21546,21497,21413,21199,21414,21366,21583,21740,21742,21661,21505,21409,21270,21119,21061,20919,20599,20492,20321,20021,19781,19621,19633,19831,19751,19725,19508,19686
"울산광역시","50세",22795,22754,22666,22722,22927,22991,22655,22611,22295,22061,22031,21877,21592,21512,21421,21459,21325,21329,21137,21008,21105,21226,21307,21131,21385,21315,21158,20955,21168,21139,21325,21485,21513,21390,21265,21192,21032,20934,20911,20751
"울산광역시","51세",21622,21457,21328,21271,21258,21331,21781,21925,22245,22542,22519,22535,22656,22543,22504,22573,22763,22824,22493,22452,22139,21883,21844,21705,21438,21346,21240,21256,21093,21116,20932,20794,20892,21021,21133,20942,21207,21118,20995,20817
