Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
017550,KR7017550005,수산중공업,KOSPI,,2820,2,-95,-3.26,2900,2910,2800,930343,2630604915,152238159660,53985163,STK
159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,11350,2,-90,-0.79,11520,11560,11220,151369,1707804780,151349287650,13334739,KSQ
071200,KR7071200000,인피니트헬스케어,KOSDAQ,중견기업부,6200,2,-110,-1.74,6360,6360,6170,89739,557865100,151258039600,24396458,KSQ
109070,KR7109070003,컨버즈,KOSPI,,4100,0,0,0.0,0,0,0,0,0,150921943000,36810230,STK
126880,KR7126880004,제이엔케이히터,KOSDAQ,우량기업부,6500,2,-200,-2.99,6610,6630,6400,622205,4042801860,150831869500,23204903,KSQ
175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,4010,1,35,0.88,3975,4170,3775,1906329,7587143920,150609055680,37558368,KSQ
357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,27600,1,800,2.99,26700,27850,26250,29031,786722000,150558000000,5455000,KSQ
092200,KR7092200005,디아이씨,KOSPI,,3870,1,35,0.91,3840,3915,3810,163968,633254650,150498762030,38888569,STK
377480,KR7377480009,마인즈랩,KOSDAQ,기술성장기업부,24750,1,250,1.02,24250,25250,23350,624405,15301910650,150482054250,6080083,KSQ
065560,KR7065560005,녹원씨엔아이,KOSDAQ,관리종목(소속부없음),5770,0,0,0.0,0,0,0,0,0,150366921250,26060125,KSQ
000180,KR7000180000,성창기업지주,KOSPI,,2145,3,0,0.0,2155,2185,2145,114051,245879875,149617182000,69751600,STK
215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,7350,1,170,2.37,7210,7390,7100,711461,5193850780,149561136900,20348454,KSQ
061250,KR7061250007,화일약품,KOSDAQ,중견기업부,2245,2,-5,-0.22,2245,2260,2210,404333,902350305,149366194370,66532826,KSQ
013990,KR7013990007,아가방컴퍼니,KOSDAQ,중견기업부,4515,2,-155,-3.32,4570,4600,4350,1580474,7044471440,148487225040,32887536,KSQ
090470,KR7090470006,제이스텍,KOSDAQ,중견기업부,9150,1,480,5.54,8760,9170,8530,244008,2195637860,148404023850,16219019,KSQ
417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,23200,2,-150,-0.64,23500,23550,22900,90284,2087209100,148403440000,6396700,KSQ
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,19750,1,310,1.59,19440,19840,19250,16659,324717460,148125000000,7500000,KSQ
142760,KR7142760008,비엘,KOSDAQ,기술성장기업부,4710,1,705,17.6,4005,4715,4005,993805,4455867575,148122891870,31448597,KSQ
306620,KR7306620006,네온테크,KOSDAQ,벤처기업부,3545,1,180,5.35,3365,3545,3360,912070,3181876485,147786111815,41688607,KSQ
036120,KR7036120004,SCI평가정보,KOSDAQ,중견기업부,4160,2,-40,-0.95,4100,4225,4080,681692,2839077005,147680000000,35500000,KSQ
050110,KR7050110006,캠시스,KOSDAQ,중견기업부,2000,1,37,1.88,1967,2010,1965,1098773,2191432081,147648236000,73824118,KSQ
041440,KR7041440009,현대에버다임,KOSDAQ,중견기업부,8240,2,-280,-3.29,8500,8500,8230,340794,2826547140,147627378560,17915944,KSQ
094850,KR7094850005,참좋은여행,KOSDAQ,중견기업부,10530,2,-70,-0.66,10700,10700,10410,47466,496874970,147420000000,14000000,KSQ
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,2235,1,20,0.9,2235,2255,2210,4015094,8978052860,147290344200,65901720,KSQ
039560,KR7039560008,다산네트웍스,KOSDAQ,벤처기업부,4040,1,60,1.51,4000,4080,3980,57223,230163245,146978585520,36380838,KSQ
004150,KR7004150009,한솔홀딩스,KOSPI,,3495,1,5,0.14,3490,3495,3470,30333,105580280,146819976615,42008577,STK
084730,KR7084730001,팅크웨어,KOSDAQ,우량기업부,13150,3,0,0.0,13150,13210,12270,39776,518367390,146088925600,11109424,KSQ
003160,KR7003160009,디아이,KOSPI,,5160,1,100,1.98,5060,5160,5000,58987,298955100,146028000000,28300000,STK
302430,KR7302430004,이노메트리,KOSDAQ,벤처기업부,14850,1,460,3.2,14390,15060,14100,62407,914108090,146023138800,9833208,KSQ
078890,KR7078890001,가온미디어,KOSDAQ,우량기업부,8900,2,-180,-1.98,9080,9090,8770,348187,3094700640,145888728800,16391992,KSQ
100840,KR7100840008,SNT에너지,KOSPI,,19420,1,10,0.05,19560,19610,19200,20851,404498660,145780327620,7506711,STK
049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,10190,2,-60,-0.59,10160,10200,10120,93860,953042610,145717000000,14300000,KSQ
068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,5260,1,60,1.15,5230,5300,5060,210493,1089266610,145670839760,27694076,KSQ
054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,9070,2,-30,-0.33,9100,9190,9000,21144,191765230,145397188270,16030561,KSQ
368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,8550,1,300,3.64,8170,8580,8100,608304,5104113190,145300965750,16994265,KSQ
011810,KR7011810009,STX,KOSPI,,5070,2,-50,-0.98,5100,5120,4925,382152,1906372195,145110771780,28621454,STK
014470,KR7014470009,부방,KOSDAQ,중견기업부,2415,1,140,6.15,2275,2570,2275,8465306,20914485080,145026207900,60052260,KSQ
041590,KR7041590001,플래스크,KOSDAQ,중견기업부,1125,2,-63,-5.3,1190,1190,1116,541756,616925654,144821286000,128730032,KSQ
251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,16650,2,-330,-1.94,16980,17070,16640,30203,506162760,144783405000,8695700,KSQ
163730,KR7163730005,핑거,KOSDAQ,벤처기업부,15510,2,-610,-3.78,16310,16320,15490,216169,3384882820,144582374310,9321881,KSQ
003350,KR7003350006,한국화장품제조,KOSPI,,31900,2,-400,-1.24,32500,32600,31250,46420,1473505200,144570800000,4532000,STK
064240,KR7064240005,홈캐스트,KOSDAQ,중견기업부,4120,1,20,0.49,4090,4180,4000,140197,569621365,144356609440,35038012,KSQ
036010,KR7036010007,아비코전자,KOSDAQ,중견기업부,10850,1,160,1.5,10690,10860,10400,319492,3382341520,144228333900,13292934,KSQ
259630,KR7259630002,엠플러스,KOSDAQ,벤처기업부,11740,2,-110,-0.93,12180,12180,11520,341647,4015483670,144195399480,12282402,KSQ
036580,KR7036580009,팜스코,KOSPI,,3925,1,40,1.03,3885,3925,3850,57162,221919965,144157176275,36727943,STK
388050,KR7388050007,지투파워,KOSDAQ,중견기업부,7910,1,210,2.73,7700,8020,7650,588536,4608861800,144100828410,18217551,KSQ
037440,KR7037440005,희림,KOSDAQ,우량기업부,10350,2,-280,-2.63,10480,10530,10200,673809,6963918910,144097616250,13922475,KSQ
110990,KR7110990009,디아이티,KOSDAQ,우량기업부,7620,2,-10,-0.13,7650,7880,7310,93079,712668800,144018000000,18900000,KSQ
105330,KR7105330005,케이엔더블유,KOSDAQ,벤처기업부,11830,1,770,6.96,11070,11860,11070,355347,4131723050,143561569060,12135382,KSQ
308170,KR7308170000,센트랄모텍,KOSPI,,16650,1,390,2.4,16270,16710,16270,96960,1602793370,143356500000,8610000,STK
054800,KR7054800008,아이디스홀딩스,KOSDAQ,중견기업부,13850,2,-20,-0.14,14100,14100,13750,1305,18045960,143316420600,10347756,KSQ
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,8830,1,180,2.08,8650,8960,8430,671413,5865462420,143077611400,16203580,KSQ
214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,2460,1,10,0.41,2470,2570,2400,19720039,48651876830,142729089300,58019955,KSQ
164060,KR7164060006,이루다,KOSDAQ,벤처기업부,7590,1,10,0.13,7590,7630,7350,761390,5692209700,142667013720,18796708,KSQ
063160,KR7063160006,종근당바이오,KOSPI,,26000,2,-400,-1.52,26400,26450,25600,62701,1627207300,142635012000,5485962,STK
007540,KR7007540008,샘표,KOSPI,,49500,2,-100,-0.2,49600,50000,49250,5876,290990750,142352100000,2875800,STK
140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,13830,2,-280,-1.98,14110,14350,13600,12853,181106880,142141406970,10277759,KNX
304840,KR7304840002,피플바이오,KOSDAQ,기술성장기업부,11840,2,-300,-2.47,12210,12220,11830,93851,1119776750,142119119360,12003304,KSQ
361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,14770,1,40,0.27,14770,14770,14420,27230,396813520,142060710610,9618193,KSQ
065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,14560,1,260,1.82,14300,14570,14280,18209,262469940,141668800000,9730000,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,8070,2,-50,-0.62,8130,8170,8000,85414,686343900,141598891170,17546331,KSQ
000860,KR7000860007,강남제비스코,KOSPI,,21700,2,-50,-0.23,21750,21750,21500,4179,90474500,141050000000,6500000,STK
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,7330,1,30,0.41,7300,7390,7230,29356,214618330,141021173650,19238905,KSQ
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,3265,1,65,2.03,3235,3290,3185,951391,3080126560,140959626245,43172933,KSQ
041020,KR7041020009,폴라리스오피스,KOSDAQ,벤처기업부,2875,1,435,17.83,2655,3040,2525,44176679,123659681435,140758076625,48959331,KSQ
134380,KR7134380005,미원화학,KOSPI,,64000,2,-600,-0.93,64200,64400,63900,1949,124649200,140753152000,2199268,STK
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,7510,2,-200,-2.59,7620,7630,7360,242592,1808647000,140587200000,18720000,KSQ
232680,KR7232680009,라온테크,KOSDAQ,기술성장기업부,11260,1,20,0.18,11300,11340,11100,151743,1703837470,140533064840,12480734,KSQ
004080,KR7004080008,신흥,KOSPI,,14790,1,30,0.2,14690,14960,14690,6610,97482070,140505000000,9500000,STK
104620,KR7104620000,노랑풍선,KOSDAQ,관리종목(소속부없음),8860,2,-110,-1.23,8970,9000,8700,65557,581666390,140361236360,15842126,KSQ
205500,KR7205500002,액션스퀘어,KOSDAQ,중견기업부,3020,2,-35,-1.15,3055,3055,2885,286439,848820380,140297295160,46456058,KSQ
072870,KR7072870009,메가스터디,KOSDAQ,벤처기업부,11740,2,-70,-0.59,11810,11820,11560,11957,140305870,139952058660,11920959,KSQ
037460,KR7037460003,삼지전자,KOSDAQ,우량기업부,8560,1,60,0.71,8510,8580,8440,25877,220145340,139686548320,16318522,KSQ
200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,21650,3,0,0.0,22000,22000,21250,219833,4755291850,139493201600,6443104,KSQ
253590,KR7253590004,네오셈,KOSDAQ,벤처기업부,3625,2,-15,-0.41,3625,3650,3585,85047,306851680,139398019250,38454626,KSQ
051160,KR7051160000,지어소프트,KOSDAQ,우량기업부,9000,1,110,1.24,8890,9030,8790,191142,1699731270,139269870000,15474430,KSQ
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,10300,1,460,4.67,9940,10450,9880,374656,3841418210,139232474800,13517716,KSQ
357880,KR7357880004,비트나인,KOSDAQ,기술성장기업부,13340,3,0,0.0,13340,13960,13330,642089,8771137360,139122273040,10428956,KSQ
267320,KR7267320000,나인테크,KOSDAQ,우량기업부,3530,1,200,6.01,3490,3720,3415,8149358,29044421120,139069835620,39396554,KSQ
248170,KR7248170003,샘표식품,KOSPI,,30350,3,0,0.0,30350,30650,30200,10017,303894100,138647480100,4568286,STK
004090,KR7004090007,한국석유,KOSPI,,10900,1,130,1.21,10810,10930,10720,73274,793336230,138365908000,12694120,STK
008040,KR7008040008,사조동아원,KOSPI,,979,1,8,0.82,972,990,957,1263494,1236133162,138180563400,141144600,STK
104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,11190,2,-60,-0.53,11110,11250,11050,34166,380688120,138177700800,12348320,KSQ
039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,5990,2,-30,-0.5,6030,6030,5960,15469,92446650,137770000000,23000000,KSQ
245620,KR7245620000,EDGC,KOSDAQ,기술성장기업부,1634,1,59,3.75,1576,1689,1576,994177,1636879876,137380071254,84075931,KSQ
039290,KR7039290002,인포뱅크,KOSDAQ,우량기업부,15800,1,100,0.64,15750,15820,14960,303716,4683960190,137364852400,8693978,KSQ
200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,1227,1,1,0.08,1226,1227,1200,186596,225542003,137278542831,111881453,KSQ
376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,14530,1,70,0.48,14480,14720,14210,87032,1260346620,137266304880,9447096,KSQ
365590,KR7365590009,하이딥,KOSDAQ,기술성장기업부,998,2,-12,-1.19,1010,1025,995,667428,672712180,137182437296,137457352,KSQ
241790,KR7241790005,오션브릿지,KOSDAQ,우량기업부,13710,1,370,2.77,13550,13850,13280,150920,2055003580,137136112140,10002634,KSQ
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,9550,2,-50,-0.52,9600,9660,9500,37218,355374600,137089486000,14354920,KSQ
016880,KR7016880007,웅진,KOSPI,,1714,1,72,4.38,1650,1716,1631,1535181,2589027288,136995015120,79927080,STK
005430,KR7005430004,한국공항,KOSPI,,43250,2,-200,-0.46,44150,44150,43150,6483,282379600,136944853750,3166355,STK
308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,7200,2,-70,-0.96,7270,7300,7100,60460,432235460,136843632000,19006060,KSQ
035610,KR7035610005,솔본,KOSDAQ,중견기업부,5000,2,-30,-0.6,5000,5110,4885,225700,1129325360,136729985000,27345997,KSQ
042520,KR7042520007,한스바이오메드,KOSDAQ,중견기업부,12770,1,40,0.31,12740,12860,12510,24150,305713270,136727176850,10706905,KSQ
408920,KR7408920007,메쎄이상,KOSDAQ,중견기업부,3205,1,15,0.47,3190,3300,3075,531796,1700059470,136701118275,42652455,KSQ
272110,KR7272110008,케이엔제이,KOSDAQ,벤처기업부,17160,1,1390,8.81,15940,17500,15870,247801,4207074690,136342978200,7945395,KSQ
024850,KR7024850000,피에스엠씨,KOSDAQ,중견기업부,3360,1,30,0.9,3315,3430,3200,1952129,6540932820,136327383360,40573626,KSQ
265560,KR7265560003,영화테크,KOSDAQ,벤처기업부,12750,2,-10,-0.08,12850,12980,12370,235081,2970250570,136299795000,10690180,KSQ
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,3405,2,-45,-1.3,3475,3490,3370,214953,732548310,136200000000,40000000,KSQ
053280,KR7053280004,예스24,KOSDAQ,우량기업부,5440,1,30,0.55,5410,5480,5380,36929,199823820,136000000000,25000000,KSQ
023800,KR7023800006,인지컨트롤스,KOSPI,,8600,1,440,5.39,8250,8730,8200,416512,3529054600,135959094200,15809197,STK
009070,KR7009070004,KCTC,KOSPI,,4525,1,25,0.56,4550,4550,4490,41183,185954635,135750000000,30000000,STK
353810,KR7353810005,이지바이오,KOSDAQ,중견기업부,3970,1,20,0.51,3920,3980,3920,44320,174873965,135741128400,34191720,KSQ
021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,6340,2,-90,-1.4,6510,6510,6250,49186,310480840,135676000000,21400000,KSQ
267290,KR7267290005,경동도시가스,KOSPI,,23000,2,-50,-0.22,23250,23250,22750,18209,416894400,135594338000,5895406,STK
057680,KR7057680001,티사이언티픽,KOSDAQ,중견기업부,2445,2,-30,-1.21,2475,2495,2400,234358,569651135,135571472475,55448455,KSQ
251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,8920,1,620,7.47,8310,8920,8200,462067,4012600840,135250213600,15162580,KSQ
183490,KR7183490002,엔지켐생명과학,KOSDAQ,기술성장기업부,1601,1,51,3.29,1570,1624,1560,622449,996739798,134945212878,84288078,KSQ
367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,16300,2,-780,-4.57,16950,16950,16200,238629,3913243490,134796224100,8269707,KSQ
000320,KR7000320002,노루홀딩스,KOSPI,,10140,2,-60,-0.59,10200,10200,10100,7867,79654340,134772271140,13291151,STK
122350,KR7122350002,삼기,KOSDAQ,중견기업부,3515,1,60,1.74,3480,3530,3465,376485,1315258910,134763089420,38339428,KSQ
253840,KR7253840003,수젠텍,KOSDAQ,기술성장기업부,8260,2,-110,-1.31,8370,8410,8240,73730,610979680,134380362340,16268809,KSQ
112290,KR7112290002,영창케미칼,KOSDAQ,기술성장기업부,13290,1,210,1.61,13080,13290,13020,96618,1273858400,134369143050,10110545,KSQ
171120,KR7171120009,라이온켐텍,KOSDAQ,중견기업부,7100,1,60,0.85,6970,7110,6970,16264,115188510,134144389600,18893576,KSQ
007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,6690,1,20,0.3,6850,6850,6650,133629,898095390,134027098740,20033946,KSQ
129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,9770,1,280,2.95,9630,10190,9520,1764259,17539637600,133996067810,13715053,KSQ
047560,KR7047560008,이스트소프트,KOSDAQ,벤처기업부,11770,2,-10,-0.08,11780,11950,11370,136390,1587718910,133900604640,11376432,KSQ
071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,8750,1,90,1.04,8700,8880,8660,85431,745454740,133845276250,15296603,KSQ
002600,KR7002600005,조흥,KOSPI,,223000,2,-1000,-0.45,222000,226000,221500,28,6220500,133800000000,600000,STK
017900,KR7017900002,광전자,KOSPI,,2305,2,-20,-0.86,2320,2325,2295,17484,40371365,133560373715,57943763,STK
123690,KR7123690000,한국화장품,KOSPI,,8310,2,-70,-0.84,8480,8480,8200,54680,454120360,133525080000,16068000,STK
053080,KR7053080008,원방테크,KOSDAQ,우량기업부,10270,1,60,0.59,10270,10300,10150,47819,488135650,133508017890,12999807,KSQ
002200,KR7002200004,한국수출포장,KOSPI,,33350,2,-650,-1.91,34050,34150,32700,34250,1141217850,133400000000,4000000,STK
024880,KR7024880007,케이피에프,KOSDAQ,중견기업부,6690,1,20,0.3,6730,6730,6510,911556,6045244600,133309843770,19926733,KSQ
032560,KR7032560005,황금에스티,KOSPI,,7820,2,-40,-0.51,7930,7990,7770,218726,1721472650,132940000000,17000000,STK
333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,12590,1,550,4.57,12120,12830,12110,156000,1955776970,132904370960,10556344,KSQ
140670,KR7140670001,알에스오토메이션,KOSDAQ,중견기업부,14280,1,400,2.88,13940,14590,13940,251394,3603614690,132848839200,9303140,KSQ
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,9920,2,-70,-0.7,9990,10000,9740,23987,236288700,132572864000,13364200,STK
215360,KR7215360009,우리산업,KOSDAQ,우량기업부,14500,1,230,1.61,14410,14860,14370,46478,673797140,132416363500,9132163,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,4025,1,110,2.81,3920,4030,3880,253141,996493040,132119465800,32824712,KSQ
046210,KR7046210001,파나진,KOSDAQ,벤처기업부,4110,1,15,0.37,4060,4115,4005,132790,539274305,132081672600,32136660,KSQ
210540,KR7210540001,디와이파워,KOSPI,,11960,2,-670,-5.3,12470,12470,11930,183294,2210423110,132058827680,11041708,STK
007280,KR7007280001,한국특강,KOSPI,,2170,1,125,6.11,2085,2180,2050,148984,319179585,131479427660,60589598,STK
089470,KR7089470009,HDC현대EP,KOSPI,,4110,2,-30,-0.72,4140,4165,4090,46028,189979355,131109000000,31900000,STK
199820,KR7199820002,제일전기공업,KOSDAQ,벤처기업부,11800,1,2580,27.98,9500,11980,9130,3212555,36814561480,131098000000,11110000,KSQ
021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2730,1,10,0.37,2730,2750,2685,166435,452956485,131040000000,48000000,KSQ
086670,KR7086670007,비엠티,KOSDAQ,우량기업부,14340,2,-110,-0.76,14450,14450,14100,86762,1234348720,130854995160,9125174,KSQ
260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,6760,2,-60,-0.88,6840,6930,6720,87380,593896020,130749155160,19341591,KSQ
950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),6800,2,-120,-1.73,6910,7060,6790,64240,438463150,130594360400,19205053,KSQ
096775,KR7096771001,SK이노베이션우,KOSPI,,104500,1,3600,3.57,100900,104900,100900,6952,713751700,130460517000,1248426,STK
314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,15050,2,-230,-1.51,15290,15300,14770,148698,2230847580,130428733050,8666361,KSQ
073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1883,1,27,1.45,1864,1887,1838,267395,499059294,130374481769,69237643,KSQ
117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,8950,2,-50,-0.56,9050,9230,8760,1294380,11634924100,130212297000,14548860,KSQ
013360,KR7013360003,일성건설,KOSPI,,2410,2,-35,-1.43,2445,2450,2380,175614,422188430,130199960800,54024880,STK
293580,KR7293580007,나우IB,KOSDAQ,벤처기업부,13590,1,330,2.49,13340,14300,13060,119684,1626696180,130151430000,9577000,KSQ
120030,KR7120030002,조선선재,KOSPI,,103300,1,800,0.78,103200,105500,102000,6777,701538100,129915348300,1257651,STK
136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,11790,2,-30,-0.25,11970,11970,11600,48469,567199610,129915259740,11019106,KSQ
199730,KR7199730003,바이오인프라,KOSDAQ,벤처기업부,27050,2,-1650,-5.75,28700,28900,26400,647446,17796425150,129755252350,4796867,KSQ
263690,KR7263690000,디알젬,KOSDAQ,우량기업부,11450,1,90,0.79,11360,11630,11360,32742,375710740,129678234500,11325610,KSQ
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2955,2,-25,-0.84,2970,2985,2940,64129,189300860,129429000000,43800000,KSQ
014530,KR7014530000,극동유화,KOSPI,,3690,1,80,2.22,3630,3745,3570,153742,564709765,128668159800,34869420,STK
000440,KR7000440008,중앙에너비스,KOSDAQ,우량기업부,20650,1,450,2.23,20200,21050,20150,78949,1632375150,128590234500,6227130,KSQ
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,17500,1,200,1.16,17300,17790,17300,70236,1231296420,128437732500,7339299,KSQ
043650,KR7043650001,국순당,KOSDAQ,우량기업부,7190,1,90,1.27,7150,7240,7120,62674,450786540,128401205760,17858304,KSQ
241520,KR7241520006,DSC인베스트먼트,KOSDAQ,벤처기업부,4615,1,90,1.99,4600,4665,4515,444135,2039743450,128349624845,27811403,KSQ
289080,KR7289080004,SV인베스트먼트,KOSDAQ,벤처기업부,2410,1,45,1.9,2370,2425,2325,382040,909001745,128293940000,53234000,KSQ
175140,KR7175140003,인포마크,KOSDAQ,관리종목(소속부없음),8690,1,90,1.05,8780,8790,8280,14121,120944550,128039763500,14734150,KSQ
080000,KR7080000003,에스엔유,KOSDAQ,우량기업부,3725,1,110,3.04,3645,3740,3610,102348,376006330,127852690750,34322870,KSQ
234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,7200,2,-150,-2.04,7350,7350,6780,49274,353172060,127816387200,17752276,KSQ
095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,3000,1,40,1.35,2965,3015,2940,121189,361315415,127743111000,42581037,KSQ
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,16250,1,360,2.27,16100,16270,15940,58335,942671970,127725000000,7860000,KSQ
003460,KR7003460003,유화증권,KOSPI,,2250,2,-10,-0.44,2260,2290,2240,3843,8643220,127580433750,56702415,STK
064800,KR7064800006,젬백스링크,KOSDAQ,우량기업부,1518,1,51,3.48,1467,1572,1442,1823753,2775009996,127128123606,83747117,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,10050,1,190,1.93,9830,10070,9790,76864,762360340,126776328000,12614560,KSQ
201490,KR7201490000,미투온,KOSDAQ,중견기업부,4055,1,10,0.25,4060,4070,4010,145359,587498020,126750257350,31257770,KSQ
217500,KR7217500008,러셀,KOSDAQ,벤처기업부,3980,1,160,4.19,3850,4030,3830,1218375,4803078325,126611760000,31812000,KSQ
011320,KR7011320009,유니크,KOSDAQ,중견기업부,6540,1,90,1.4,6500,6540,6300,636865,4122762190,126357345300,19320695,KSQ
086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,8610,1,90,1.06,8570,8660,8340,266900,2269265980,126283929030,14667123,KSQ
256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,2175,2,-5,-0.23,2180,2200,2135,39157,85322740,126143631600,57997072,KSQ
290720,KR7290720002,푸드나무,KOSDAQ,우량기업부,9410,1,200,2.17,9210,9410,9140,20362,188720400,126122775780,13403058,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,10600,3,0,0.0,10610,10710,10560,40045,425458270,126037932600,11890371,KSQ
008970,KR7008970006,동양철관,KOSPI,,1057,1,16,1.54,1036,1057,1034,490029,511979548,125661751530,118885290,STK
141000,KR7141000000,비아트론,KOSDAQ,우량기업부,10370,1,60,0.58,10300,10380,10170,48977,504269420,125629542700,12114710,KSQ
348030,KR7348030008,모비릭스,KOSDAQ,중견기업부,13070,1,250,1.95,12820,13070,12730,41098,532605010,125521666000,9603800,KSQ
186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,11600,1,190,1.67,11430,11680,11340,65307,753502730,125514180800,10820188,KSQ
064820,KR7064820004,케이프,KOSDAQ,중견기업부,4055,2,-50,-1.22,4110,4120,4050,38620,157205370,125306507040,30901728,KSQ
018120,KR7018120006,진로발효,KOSDAQ,우량기업부,18910,2,-220,-1.15,19530,19530,18880,8740,166252440,125205379200,6621120,KSQ
239340,KR7239340003,줌인터넷,KOSDAQ,중견기업부,4630,1,45,0.98,4600,4635,4490,343029,1569389720,124915705420,26979634,KSQ
004140,KR7004140000,동방,KOSPI,,2600,3,0,0.0,2625,2625,2540,341842,883530425,124726591600,47971766,STK
277070,KR7277070009,린드먼아시아,KOSDAQ,벤처기업부,9100,2,-230,-2.47,9310,9620,9050,1149429,10742793970,124597200000,13692000,KSQ
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1760,1,22,1.27,1761,1773,1734,1027727,1804754231,124381412320,70671257,KSQ
151910,KR7151910007,SBW생명과학,KOSDAQ,중견기업부,702,2,-4,-0.57,707,708,688,448945,312751908,124348150836,177134118,KSQ
010040,KR7010040004,한국내화,KOSPI,,3015,1,65,2.2,2975,3025,2925,60349,179602250,123817191930,41067062,STK
058400,KR7058400003,KNN,KOSDAQ,우량기업부,933,2,-10,-1.06,941,948,928,344857,322128894,123556928760,132429720,KSQ
238090,KR7238090005,앤디포스,KOSDAQ,우량기업부,5150,2,-20,-0.39,5140,5230,5000,88436,450628570,123493410450,23979303,KSQ
011690,KR7011690005,와이투솔루션,KOSPI,,775,1,5,0.65,780,785,761,2011747,1550706823,123407618675,159235637,STK
066670,KR7066670001,디스플레이텍,KOSDAQ,우량기업부,6600,1,340,5.43,6360,6950,6250,4211788,28211544450,123366658800,18691918,KSQ
063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,2680,2,-135,-4.8,2705,2750,2605,2865458,7644536685,123358132720,46029154,KSQ
352700,KR7352700009,씨앤투스,KOSDAQ,기술성장기업부,4350,1,5,0.12,4370,4390,4330,98504,429270185,123004510650,28276899,KSQ
051490,KR7051490001,나라엠앤디,KOSDAQ,중견기업부,8650,1,1630,23.22,7370,9120,7330,10089195,87081186800,122830000000,14200000,KSQ
261200,KR7261200000,덴티스,KOSDAQ,벤처기업부,8320,2,-70,-0.83,8340,8400,8270,61620,513579770,122785644800,14757890,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,6600,1,620,10.37,6000,7340,5980,13395786,91114339250,122760000000,18600000,KSQ
348350,KR7348350000,위드텍,KOSDAQ,우량기업부,12050,1,200,1.69,11870,12120,11780,19543,231816790,122712380000,10183600,KSQ
